time,sv,ECEF,position,clock,velocity,dclock
2024-05-14 07:30:00,L47,x,6642.961137,0.002161,-14415.280517,999999.999999
2024-05-14 07:30:00,L47,z,1283.152241,0.002161,74849.772777,999999.999999
2024-05-14 07:30:00,L47,y,-1070.680709,0.002161,996.226602,999999.999999
2024-05-14 08:00:00,L47,x,-3752.036773,0.003742,-58723.903374,999999.999999
2024-05-14 08:00:00,L47,y,1429.878696,0.003742,19063.518646,999999.999999
2024-05-14 08:00:00,L47,z,5539.375674,0.003742,-44585.863039,999999.999999
2024-05-14 08:30:00,L47,x,-3166.199195,0.006085,60417.483665,999999.999999
2024-05-14 08:30:00,L47,y,1152.539014,0.006085,-27018.995723,999999.999999
2024-05-14 08:30:00,L47,z,-5971.768459,0.006085,-37275.169367,999999.999999
2024-05-14 09:00:00,L47,x,5761.705829,-0.000322,4467.502823,999999.999999
2024-05-14 09:00:00,L47,z,-567.007052,-0.000322,75942.469341,999999.999999
2024-05-14 09:00:00,L47,y,-3665.999764,-0.000322,-4545.646117,999999.999999
2024-05-14 09:30:00,L47,x,-1629.866338,0.002827,-54557.652153,999999.999999
2024-05-14 09:30:00,L47,y,1743.88631,0.002827,46073.622812,999999.999999
2024-05-14 09:30:00,L47,z,6409.696551,0.002827,-26351.678077,999999.999999
2024-05-14 10:00:00,L47,x,-20583557631.597435,0.007888,398138792.3966936,999999.999999
2024-05-14 10:00:00,L47,y,3400.287851,0.007888,-38858.224148,999999.999999
2024-05-14 10:00:00,L47,z,-4855.841891,0.007888,-53697.504857,999999.999999
2024-05-14 10:30:00,L47,x,3612.997074,0.006964,14024.998542,999999.999999
2024-05-14 10:30:00,L47,y,-5319.081261,0.006964,-22292.252309,999999.999999
2024-05-14 10:30:00,L47,z,-2375.325741,0.006964,71455.084775,999999.999999
2024-05-14 11:00:00,L47,x,22.280553,0.006013,-35078.653188,999999.999999
2024-05-14 11:00:00,L47,y,639.053219,0.006013,67240.933785,999999.999999
2024-05-14 11:00:00,L47,z,6809.130662,0.006013,-6188.924707,999999.999999
2024-05-14 11:30:00,L47,x,-2196.761639,0.008769,14091.182978,999999.999999
2024-05-14 11:30:00,L47,y,5541.588242,0.008769,-34780.983606,999999.999999
2024-05-14 11:30:00,L47,z,-3383.968748,0.008769,-66229.221895,999999.999999
2024-05-14 12:00:00,L47,y,-5465.172989,-0.002622,-43635.935705,999999.999999
2024-05-14 12:00:00,L47,z,-4010.104365,-0.002622,61733.889345,999999.999999
2024-05-14 12:00:00,L47,x,1029.23561,-0.002622,8524.873997,999999.999999
2024-05-14 12:30:00,L47,x,424.978052,0.000455,-6862.107819,999999.999999
2024-05-14 12:30:00,L47,y,-1265.31376,0.000455,74400.589802,999999.999999
2024-05-14 12:30:00,L47,z,6707.957158,0.000455,14428.853941,999999.999999
2024-05-14 13:00:00,L47,x,209.313702,0.011093,621.009608,999999.999999
2024-05-14 13:00:00,L47,y,6644.720458,0.011093,-18438.831968,999999.999999
2024-05-14 13:00:00,L47,z,-1663.542219,0.011093,-73923.059725,999999.999999
2024-05-14 13:30:00,L47,z,-5351.411865,0.001069,47510.260345,999999.999999
2024-05-14 13:30:00,L47,x,-988.065994,0.001069,-11197.783803,999999.999999
2024-05-14 13:30:00,L47,y,-4172.056924,0.001069,-58247.18651,999999.999999
2024-05-14 14:00:00,L47,x,-649.390845,0.004575,19889.557006,999999.999999
2024-05-14 14:00:00,L47,y,-3000.270619,0.004575,65144.995526,999999.999999
2024-05-14 14:00:00,L47,z,6113.395185,0.004575,33994.368258,999999.999999
2024-05-14 14:30:00,L47,x,2907.680137,0.004141,2209.103375,999999.999999
2024-05-14 14:30:00,L47,y,6200.462188,0.004141,1283.035255,999999.999999
2024-05-14 14:30:00,L47,z,179.231396,0.004141,-76188.490321,999999.999999
2024-05-14 15:00:00,L47,z,-6300.91897,0.013295,29845.779591,999999.999999
2024-05-14 15:00:00,L47,x,-1695.399636,0.013295,-38080.520621,999999.999999
2024-05-14 15:00:00,L47,y,-2109.194832,0.013295,-58515.965788,999999.999999
2024-05-14 15:30:00,L47,z,5069.33423,0.007818,51068.068093,999999.999999
2024-05-14 15:30:00,L47,y,-3662.772429,0.007818,43844.920367,999999.999999
2024-05-14 15:30:00,L47,x,-2777.392638,0.007818,35654.364692,999999.999999
2024-05-14 16:00:00,L47,y,4341.950794,0.011473,14098.59172,999999.999999
2024-05-14 16:00:00,L47,z,2008.570924,0.011473,-72844.075456,999999.999999
2024-05-14 16:00:00,L47,x,4899.862853,0.011473,17530.316986,999999.999999
2024-05-14 16:30:00,L47,x,-922.862633,0.006813,-61856.127528,999999.999999
2024-05-14 16:30:00,L47,y,-258.015827,0.006813,-42808.482103,999999.999999
2024-05-14 16:30:00,L47,z,-6790.146722,0.006813,10033.773686,999999.999999
2024-05-14 17:00:00,L47,z,3652.624864,0.003024,64389.72352,999999.999999
2024-05-14 17:00:00,L47,x,-5064.883674,0.003024,35637.739176,999999.999999
2024-05-14 17:00:00,L47,y,-2805.730824,0.003024,19788.271031,999999.999999
2024-05-14 17:30:00,L47,x,5481.217166,0.00501,39146.362679,999999.999999
2024-05-14 17:30:00,L47,y,1788.916177,0.00501,12769.921799,999999.999999
2024-05-14 17:30:00,L47,z,3689.421059,0.00501,-64135.40851,999999.999999
2024-05-14 18:00:00,L47,y,508.399907,0.002434,-16145.74796,999999.999999
2024-05-14 18:00:00,L47,x,857.361086,0.002434,-73409.970398,999999.999999
2024-05-14 18:00:00,L47,z,-6784.406458,0.002434,-10495.922926,999999.999999
2024-05-14 18:30:00,L47,z,1967.38978,0.004813,72975.297948,999999.999999
2024-05-14 18:30:00,L47,y,-630.872067,0.004813,3206.657625,999999.999999
2024-05-14 18:30:00,L47,x,-6529.878472,0.004813,21801.370072,999999.999999
2024-05-14 19:00:00,L47,y,-459.522445,0.006367,-3755.435872,999999.999999
2024-05-14 19:00:00,L47,z,5098.508447,0.006367,-50711.439179,999999.999999
2024-05-14 19:00:00,L47,x,4540.197836,0.006367,56716.096208,999999.999999
2024-05-14 19:30:00,L47,x,2735.375144,0.010777,-68614.946849,999999.999999
2024-05-14 19:30:00,L47,y,-202.403887,0.010777,11917.670975,999999.999999
2024-05-14 19:30:00,L47,z,-37557662261.195335,0.010777,-323441173.6575437,999999.999999
2024-05-14 20:00:00,L47,z,137.648723,0.000689,76189.786481,999999.999999
2024-05-14 20:00:00,L47,x,-6522.039165,0.000689,2002.801108,999999.999999
2024-05-14 20:00:00,L47,y,2095.310782,0.000689,893.382875,999999.999999
2024-05-14 20:30:00,L47,x,2603.66855,0.004446,61448.244357,999999.999999
2024-05-14 20:30:00,L47,y,-1550.790946,0.004446,-29880.012938,999999.999999
2024-05-14 20:30:00,L47,z,6132.469847,0.004446,-33570.706859,999999.999999
2024-05-14 21:00:00,L47,x,3752.603749,0.006557,-50060.393378,999999.999999
2024-05-14 21:00:00,L47,y,-2134.975613,0.006557,31307.83149,999999.999999
2024-05-14 21:00:00,L47,z,-5325.885312,0.006557,-47866.443928,999999.999999
2024-05-14 21:30:00,L47,z,-1702.199794,0.008407,73802.241243,999999.999999
2024-05-14 21:30:00,L47,x,-5000.917959,0.008407,-13404.856959,999999.999999
2024-05-14 21:30:00,L47,y,4367.128075,0.008407,13293.798085,999999.999999
2024-05-14 22:00:00,L47,x,609.150366,0.006653,49878.043736,999999.999999
2024-05-14 22:00:00,L47,y,-1141.663294,0.006653,-55748.128886,999999.999999
2024-05-14 22:00:00,L47,z,6715.690272,0.006653,-13977.37848,999999.999999
2024-05-14 22:30:00,L47,x,3312.282689,0.007195,-25961.434994,999999.999999
2024-05-14 22:30:00,L47,y,-4493.673934,0.007195,35669.763169,999999.999999
2024-05-14 22:30:00,L47,z,-3978.359425,0.007195,-61998.146901,999999.999999
2024-05-14 23:00:00,L47,x,-2552.8567,-0.003178,-16042.193392,999999.999999
2024-05-14 23:00:00,L47,z,-3417.700133,-0.003178,66002.875398,999999.999999
2024-05-14 23:00:00,L47,y,5366.955274,-0.003178,34332.197932,999999.999999
2024-05-14 23:30:00,L47,x,-497.130226,0.001789,25348.754238,999999.999999
2024-05-14 23:30:00,L47,y,458.460279,0.001789,-71437.927214,999999.999999
2024-05-14 23:30:00,L47,z,6805.649212,0.001789,6641.112374,999999.999999
2024-05-16 00:00:00,L47,y,4453.546428,0.001116,56621.269168,999999.999999
2024-05-16 00:00:00,L47,z,-5180.697566,0.001116,49793.547905,999999.999999
2024-05-16 00:00:00,L47,x,-585.941064,0.001116,-9584.381345,999999.999999
2024-05-16 00:30:00,L47,z,6227.936254,0.004027,31303.827965,999999.999999
2024-05-16 00:30:00,L47,y,2795.45646,0.004027,-69252.80102,999999.999999
2024-05-16 00:30:00,L47,x,-438.202905,0.004027,4276.079498,999999.999999
2024-05-16 01:00:00,L47,x,-532.195495,0.007931,-1385.556323,999999.999999
2024-05-16 01:00:00,L47,z,-87.939538,0.007931,-76209.808798,999999.999999
2024-05-16 01:00:00,L47,y,-6829.710694,0.007931,987.695045,999999.999999
2024-05-16 01:30:00,L47,x,892.440942,0.003205,14900.132313,999999.999999
2024-05-16 01:30:00,L47,y,2809.980894,0.003205,66967.822032,999999.999999
2024-05-16 01:30:00,L47,z,-6191.084405,0.003205,32555.461029,999999.999999
2024-05-16 02:00:00,L47,z,5245.03118,0.006128,48810.75409,999999.999999
2024-05-16 02:00:00,L47,y,4216.538235,0.006128,-55399.65011,999999.999999
2024-05-16 02:00:00,L47,x,1238.439833,0.006128,-18677.025174,999999.999999
2024-05-16 02:30:00,L47,x,-3085.6652,0.005443,-10170.400599,999999.999999
2024-05-16 02:30:00,L47,y,-5857.734775,0.005443,-16799.050133,999999.999999
2024-05-16 02:30:00,L47,z,1751.140102,0.005443,-73666.605482,999999.999999
2024-05-16 03:00:00,L47,x,922.256127,0.006084,42672.570032,999999.999999
2024-05-16 03:00:00,L47,y,784.484378,0.006084,61408.00078,999999.999999
2024-05-16 03:00:00,L47,z,-6749.580641,0.006084,12969.060925,999999.999999
2024-05-16 03:30:00,L47,z,3876.491628,0.0078,62739.632351,999999.999999
2024-05-16 03:30:00,L47,y,4302.832925,0.0078,-32870.394027,999999.999999
2024-05-16 03:30:00,L47,x,3649.365878,0.0078,-28112.429561,999999.999999
2024-05-16 04:00:00,L47,x,-4604.227073,0.011549,-30245.434412,999999.999999
2024-05-16 04:00:00,L47,y,-3699.535445,0.011549,-24036.22754,999999.999999
2024-05-16 04:00:00,L47,z,3460.691211,0.011549,-65702.851799,999999.999999
2024-05-16 04:30:00,L47,x,-399.72506,0.006948,63386.667234,999999.999999
2024-05-16 04:30:00,L47,y,-634.283203,0.006948,41043.87471,999999.999999
2024-05-16 04:30:00,L47,z,-6816.124545,0.006948,-7543.802581,999999.999999
2024-05-16 05:00:00,L47,x,5812.035633,0.006967,-21867.832428,999999.999999
2024-05-16 05:00:00,L47,y,2859.623741,0.006967,-11858.682494,999999.999999
2024-05-16 05:00:00,L47,z,2223.05815,0.006967,72056.973703,999999.999999
2024-05-16 05:30:00,L47,x,-4598.097885,0.006353,-52495.359478,999999.999999
2024-05-16 05:30:00,L47,y,-1232.978474,0.006353,-15746.122978,999999.999999
2024-05-16 05:30:00,L47,z,4915.37816,0.006353,-52912.059148,999999.999999
2024-05-16 06:00:00,L47,z,-6386.301922,0.004672,-27510.938146,999999.999999
2024-05-16 06:00:00,L47,x,-2386.860377,0.004672,69545.419204,999999.999999
2024-05-16 06:00:00,L47,y,-731.918068,0.004672,13091.848741,999999.999999
2024-05-16 06:30:00,L47,x,6830.542727,0.006981,-4549.06595,999999.999999
2024-05-16 06:30:00,L47,y,341.239061,0.006981,-1677.769095,999999.999999
2024-05-16 06:30:00,L47,z,406.365872,0.006981,76072.139471,999999.999999
2024-05-16 07:00:00,L47,x,-3222.41218,0.00337,-66656.744595,999999.999999
2024-05-16 07:00:00,L47,y,551.864339,0.00337,6325.499049,999999.999999
2024-05-16 07:00:00,L47,z,6008.629254,0.00337,-36244.024549,999999.999999
2024-05-16 07:30:00,L47,x,-4057.364135,0.006285,59642.392486,999999.999999
2024-05-16 07:30:00,L47,y,627.813897,0.006285,-12161.810082,999999.999999
2024-05-16 07:30:00,L47,z,-5491.212482,0.006285,-45497.601919,999999.999999
2024-05-16 08:00:00,L47,x,6278.133268,0.008623,14473.278216,999999.999999
2024-05-16 08:00:00,L47,z,-1439.970354,0.008623,74495.512837,999999.999999
2024-05-16 08:00:00,L47,y,-2341.378807,0.008623,-6758.673547,999999.999999
2024-05-16 08:30:00,L47,x,-1208.287091,0.010939,-65717.860547,999999.999999
2024-05-16 08:30:00,L47,y,974.767608,0.010939,34444.386779,999999.999999
2024-05-16 08:30:00,L47,z,6660.533733,0.010939,-16929.050724,999999.999999
2024-05-16 09:00:00,L47,x,-4553.05099,0.012992,38792.146742,999999.999999
2024-05-16 09:00:00,L47,y,2943.186319,0.012992,-25683.019467,999999.999999
2024-05-16 09:00:00,L47,z,-4195.541697,0.012992,-60196.112623,999999.999999
2024-05-16 09:30:00,L47,x,4379.04084,0.004457,25117.753871,999999.999999
2024-05-16 09:30:00,L47,y,-4207.831179,0.004457,-24751.699567,999999.999999
2024-05-16 09:30:00,L47,z,-3180.285715,0.004457,67460.664431,999999.999999
2024-05-16 10:00:00,L47,x,452.368666,0.008881,-48915.494317,999999.999999
2024-05-16 10:00:00,L47,y,-46.182457,0.008881,58174.765803,999999.999999
2024-05-16 10:00:00,L47,z,6823.806759,0.008881,3621.249663,999999.999999
2024-05-16 10:30:00,L47,x,-3507.803392,0.006575,16564.875726,999999.999999
2024-05-16 10:30:00,L47,y,5286.518839,0.006575,-23501.110048,999999.999999
2024-05-16 10:30:00,L47,z,-2592.555683,0.006575,-70523.703533,999999.999999
2024-05-16 11:00:00,L47,y,-4624.07843,0.003616,-47563.986111,999999.999999
2024-05-16 11:00:00,L47,z,-4688.048496,0.003616,55505.055715,999999.999999
2024-05-16 11:00:00,L47,x,1911.246787,0.003616,20949.301314,999999.999999
2024-05-16 11:30:00,L47,x,931.194033,0.004827,-22071.6337,999999.999999
2024-05-16 11:30:00,L47,y,-1961.100735,0.004827,68802.215957,999999.999999
2024-05-16 11:30:00,L47,z,6486.219,0.004827,23907.852548,999999.999999
2024-05-16 12:00:00,L47,x,-1205.885233,0.006911,2937.750283,999999.999999
2024-05-16 12:00:00,L47,y,6697.31975,0.006911,-8406.668946,999999.999999
2024-05-16 12:00:00,L47,z,-799.185492,0.006911,-75693.838231,999999.999999
2024-05-16 12:30:00,L47,x,-124.695559,0.000294,1917.466144,999999.999999
2024-05-16 12:30:00,L47,y,-3569.247511,0.000294,-64844.929794,999999.999999
2024-05-16 12:30:00,L47,z,-5853.755144,0.000294,39516.613366,999999.999999
2024-05-16 13:00:00,L47,x,-80.725386,0.007114,4875.303153,999999.999999
2024-05-16 13:00:00,L47,y,-3825.015299,0.007114,63022.963355,999999.999999
2024-05-16 13:00:00,L47,z,5672.067431,0.007114,42453.767728,999999.999999
2024-05-16 13:30:00,L47,x,1534.334169,0.007511,4002.093778,999999.999999
2024-05-16 13:30:00,L47,y,6591.623199,0.007511,11218.142772,999999.999999
2024-05-16 13:30:00,L47,z,1053.290304,0.007511,-75303.755039,999999.999999
2024-05-16 14:00:00,L47,x,-931.500869,0.003932,-25613.179227,999999.999999
2024-05-16 14:00:00,L47,z,-6592.198624,0.003932,20672.802186,999999.999999
2024-05-16 14:00:00,L47,y,-1643.150028,0.003932,-68397.401103,999999.999999
2024-05-16 14:30:00,L47,z,4441.007897,0.005783,57892.548215,999999.999999
2024-05-16 14:30:00,L47,x,-2239.776872,0.005783,22070.843433,999999.999999
2024-05-16 14:30:00,L47,y,-4701.552184,0.005783,44340.681274,999999.999999
2024-05-16 15:00:00,L47,x,3707.085426,0.006428,19316.550299,999999.999999
2024-05-16 15:00:00,L47,z,2827.987924,0.006428,-69372.576527,999999.999999
2024-05-16 15:00:00,L47,y,5013.481119,0.006428,25011.209774,999999.999999
2024-05-16 15:30:00,L47,x,-254.944463,0.010117,-51565.21674,999999.999999
2024-05-16 15:30:00,L47,y,192.976617,0.010117,-55674.304394,999999.999999
2024-05-16 15:30:00,L47,z,-6849.910515,0.010117,347.186082,999999.999999
2024-05-16 16:00:00,L47,x,-4693.467793,0.004574,23933.768303,999999.999999
2024-05-16 16:00:00,L47,y,-4066.708169,0.004574,21570.230795,999999.999999
2024-05-16 16:00:00,L47,z,2883.866242,0.004574,69078.330691,999999.999999
2024-05-16 16:30:00,L47,x,4547.587082,0.007171,42085.481147,999999.999999
2024-05-16 16:30:00,L47,y,2616.536886,0.007171,25124.517684,999999.999999
2024-05-16 16:30:00,L47,z,4394.266694,0.007171,-58341.104065,999999.999999
2024-05-16 17:00:00,L47,x,1510.688332,0.007303,-66409.927088,999999.999999
2024-05-16 17:00:00,L47,y,1029.62889,0.007303,-30852.095676,999999.999999
2024-05-16 17:00:00,L47,z,-6608.859756,0.007303,-20000.14298,999999.999999
2024-05-16 17:30:00,L47,x,-6444.963278,0.006061,11532.012981,999999.999999
2024-05-16 17:30:00,L47,y,-2035.312379,0.006061,5054.750023,999999.999999
2024-05-16 17:30:00,L47,z,1115.067201,0.006061,75184.648797,999999.999999
2024-05-16 18:00:00,L47,x,3857.055899,0.008143,62088.893413,999999.999999
2024-05-16 18:00:00,L47,y,384.196113,0.008143,9618.714465,999999.999999
2024-05-16 18:00:00,L47,z,5637.201844,0.008143,-43032.145659,999999.999999
2024-05-16 18:30:00,L47,x,3492.929588,0.007335,-65174.85512,999999.999999
2024-05-16 18:30:00,L47,y,397.247636,0.007335,-3063.907256,999999.999999
2024-05-16 18:30:00,L47,z,-5886.713178,0.007335,-38908.146323,999999.999999
2024-05-16 19:00:00,L47,x,-6778.393658,0.005853,-7899.706632,999999.999999
2024-05-16 19:00:00,L47,y,686.701038,0.005853,2223.962012,999999.999999
2024-05-16 19:00:00,L47,z,-735.375867,0.005853,75764.010194,999999.999999
2024-05-16 19:30:00,L47,x,2084.461539,0.004016,70074.974018,999999.999999
2024-05-16 19:30:00,L47,z,6466.080771,0.004016,-24577.76612,999999.999999
2024-05-16 19:30:00,L47,y,-790.19326,0.004016,-16695.324657,999999.999999
2024-05-16 20:00:00,L47,x,4714.323214,0.007675,-49527.640378,999999.999999
2024-05-16 20:00:00,L47,y,-1532.914557,0.007675,17436.64478,999999.999999
2024-05-16 20:00:00,L47,z,-4735.455476,0.007675,-55011.359021,999999.999999
2024-05-16 20:30:00,L47,x,-5563.832999,0.003354,-24097.901907,999999.999999
2024-05-16 20:30:00,L47,y,3101.785899,0.003354,14402.69288,999999.999999
2024-05-16 20:30:00,L47,z,-2531.67493,0.003354,70787.064066,999999.999999
2024-05-16 21:00:00,L47,z,6820.476149,0.0094,-4334.119217,999999.999999
2024-05-16 21:00:00,L47,x,132.006865,0.0094,61715.189279,999999.999999
2024-05-16 21:00:00,L47,y,-483.873371,0.0094,-44302.068612,999999.999999
2024-05-16 21:30:00,L47,x,4509.671734,0.012498,-27074.498875,999999.999999
2024-05-16 21:30:00,L47,y,-4019.489371,0.012498,23598.82898,999999.999999
2024-05-16 21:30:00,L47,z,-3238.446727,0.012498,-67127.101762,999999.999999
2024-05-16 22:00:00,L47,x,-3311.733221,0.005693,-28200.832987,999999.999999
2024-05-16 22:00:00,L47,y,4344.685847,0.005693,36258.33742,999999.999999
2024-05-16 22:00:00,L47,z,-4142.83964,0.005693,60637.60702,999999.999999
2024-05-16 22:30:00,L47,x,-1032.781973,0.007188,39449.435556,999999.999999
2024-05-16 22:30:00,L47,z,6674.592212,0.007188,16228.149912,999999.999999
2024-05-16 22:30:00,L47,y,1077.095288,0.007188,-63019.980319,999999.999999
2024-05-16 23:00:00,L47,z,-1503.90877,0.006342,-74350.104286,999999.999999
2024-05-16 23:00:00,L47,y,-6065.078479,0.006342,14565.612501,999999.999999
2024-05-16 23:00:00,L47,x,2812.416384,0.006342,-8134.457266,999999.999999
2024-05-16 23:30:00,L47,x,-954.026031,0.00796,-16559.234503,999999.999999
2024-05-16 23:30:00,L47,y,4048.498131,0.00796,58109.981046,999999.999999
2024-05-16 23:30:00,L47,z,-5451.343029,0.00796,46082.20628,999999.999999
2024-05-17 00:00:00,L47,x,-790.037004,-0.001104,11455.538678,999999.999999
2024-05-17 00:00:00,L47,y,3115.184076,-0.001104,-66305.324171,999999.999999
2024-05-17 00:00:00,L47,z,6039.046142,-0.001104,35607.777804,999999.999999
2024-05-17 00:30:00,L47,x,186.325039,0.011275,-1340.714341,999999.999999
2024-05-17 00:30:00,L47,y,-6839.253783,0.011275,-3944.358161,999999.999999
2024-05-17 00:30:00,L47,z,341.626666,0.011275,-76121.260518,999999.999999
2024-05-17 01:00:00,L47,x,552.51051,0.007011,7709.22122,999999.999999
2024-05-17 01:00:00,L47,y,2497.719705,0.007011,70075.486443,999999.999999
2024-05-17 01:00:00,L47,z,-6362.214297,0.007011,28189.221617,999999.999999
2024-05-17 01:30:00,L47,x,864.215422,0.005598,-11802.605085,999999.999999
2024-05-17 01:30:00,L47,y,4634.984939,0.005598,-54020.571934,999999.999999
2024-05-17 01:30:00,L47,z,4959.908321,0.005598,52387.929683,999999.999999
2024-05-17 02:00:00,L47,x,-2410.573104,0.009088,-9907.808236,999999.999999
2024-05-17 02:00:00,L47,y,-6033.687374,0.009088,-22079.879093,999999.999999
2024-05-17 02:00:00,L47,z,2162.158693,0.009088,-72294.167755,999999.999999
2024-05-17 02:30:00,L47,x,633.080493,0.006011,36044.946019,999999.999999
2024-05-17 02:30:00,L47,y,504.966188,0.006011,66271.711943,999999.999999
2024-05-17 02:30:00,L47,z,-6809.220643,0.006011,8264.832439,999999.999999
2024-05-17 03:00:00,L47,x,3314.755396,0.008872,-22016.550358,999999.999999
2024-05-17 03:00:00,L47,y,4849.324331,0.008872,-32491.390753,999999.999999
2024-05-17 03:00:00,L47,z,3516.296563,0.008872,65328.63021,999999.999999
2024-05-17 03:30:00,L47,y,-3995.974969,0.01308,-30113.291938,999999.999999
2024-05-17 03:30:00,L47,z,3822.978341,0.01308,-63152.162105,999999.999999
2024-05-17 03:30:00,L47,x,-4033.534128,0.01308,-30218.355977,999999.999999
2024-05-17 04:00:00,L47,x,-660.231499,0.009272,58063.088883,999999.999999
2024-05-17 04:00:00,L47,y,-938.540512,0.009272,47316.384988,999999.999999
2024-05-17 04:00:00,L47,z,-6760.408468,0.009272,-12248.317612,999999.999999
2024-05-17 04:30:00,L47,z,1814.300809,0.004121,73469.719533,999999.999999
2024-05-17 04:30:00,L47,y,3519.100126,0.004121,-11792.843288,999999.999999
